f.25.1.1,1
c.37.1.8,20
c.37.1.0,35
b.44.1.0,2
b.43.3.0,1
d.109.1.2,3
a.102.4.4,4
b.1.29.1,4
b.1.29.8,4
a.40.1.0,21
c.62.1.1,3
b.60.1.2,2
b.60.1.0,2
b.1.1.0,30
f.21.1.2,1
c.37.1.9,17
f.17.2.1,1
c.55.1.1,13
c.55.1.0,10
b.1.18.10,3
b.40.3.0,4
b.40.3.1,4
b.1.1.2,4
d.93.1.1,14
b.88.1.2,1
d.109.1.1,2
g.68.1.0,3
a.14.1.1,4
a.14.1.0,4
c.21.1.1,2
a.24.23.1,3
d.110.3.0,2
d.19.1.1,5
d.19.1.0,5
c.37.1.19,16
g.41.8.1,1
c.14.1.1,1
d.41.4.1,1
a.7.1.1,1
a.39.1.7,3
c.61.1.0,4
c.61.1.2,4
g.28.1.0,6
c.2.1.1,3
d.142.1.2,2
d.144.1.0,42
d.144.1.7,39
g.28.1.1,6
a.91.1.0,2
a.91.1.1,3
c.62.1.0,5
b.39.1.1,1
b.29.1.16,3
g.75.1.1,3
a.25.1.0,2
a.25.1.1,2
a.40.1.1,11
c.45.1.0,12
c.45.1.1,5
a.65.1.1,5
b.22.1.0,5
b.22.1.1,3
b.40.4.5,4
b.40.4.0,4
d.122.1.1,3
d.122.1.0,3
b.130.1.1,5
a.47.4.1,3
d.230.3.0,3
g.8.1.1,7
g.8.1.0,7
g.27.1.2,6
b.29.1.12,2
b.104.1.1,2
a.140.2.1,4
b.29.1.0,7
g.37.1.1,20
g.37.1.0,21
d.148.1.0,4
d.148.1.1,6
a.5.2.1,3
a.144.1.1,2
a.144.1.0,2
d.58.7.0,5
d.12.1.2,1
d.47.1.1,1
c.45.1.2,8
g.7.1.3,1
g.44.1.1,5
g.44.1.0,2
b.1.16.1,1
b.1.16.0,1
g.39.1.1,2
d.42.1.0,6
d.332.1.1,2
a.116.1.1,7
d.93.1.0,4
a.118.1.24,2
a.38.1.1,3
c.1.9.6,2
b.92.1.3,2
c.108.1.7,4
a.39.1.5,7
a.39.1.0,7
a.118.1.3,1
b.55.1.5,3
a.11.2.0,5
b.55.1.0,11
d.15.1.0,12
a.118.7.1,5
b.55.1.1,11
d.58.7.1,9
g.39.1.3,4
g.39.1.0,6
c.55.3.14,1
g.50.1.0,10
b.34.5.7,1
d.20.1.1,3
g.52.1.1,1
d.122.1.4,2
d.51.1.1,6
a.123.1.1,4
g.39.1.2,5
d.211.2.1,2
d.171.1.1,5
b.1.2.0,2
g.68.1.1,2
a.24.9.1,2
g.65.1.1,3
d.92.1.0,1
g.66.1.1,4
b.42.6.2,3
a.118.22.1,3
b.42.6.1,3
d.10.1.0,1
d.10.1.3,1
g.95.1.1,4
g.23.1.1,3
d.169.1.5,2
a.29.2.0,5
a.135.1.1,1
d.64.1.1,1
g.41.17.1,1
b.64.1.1,1
g.14.1.2,4
c.2.1.3,1
c.47.1.0,7
b.18.1.0,6
c.37.1.1,3
d.211.1.1,10
a.2.16.1,1
g.41.8.4,2
b.62.1.1,3
b.62.1.0,3
d.169.1.1,3
d.169.1.0,3
b.82.3.2,3
b.82.3.0,2
d.159.1.3,1
d.76.2.1,2
g.41.8.7,1
d.58.18.8,1
c.56.5.1,4
g.50.1.1,4
d.3.1.0,5
d.111.1.1,4
a.289.1.1,1
b.1.18.22,1
b.1.1.4,4
b.2.5.5,5
a.90.1.1,5
a.47.1.1,2
a.90.1.0,4
b.26.1.2,5
d.211.1.0,6
b.85.7.0,4
c.1.11.0,1
c.1.11.1,1
d.54.1.0,1
d.44.1.0,1
d.44.1.1,1
a.2.11.0,1
a.2.11.1,1
c.10.2.0,12
a.100.1.0,2
b.7.1.0,5
g.49.1.0,8
d.15.1.10,5
g.16.2.1,3
d.141.1.1,1
g.49.1.1,4
c.10.2.5,3
b.1.2.1,2
g.3.9.1,4
g.3.9.0,4
a.37.1.1,1
a.118.19.1,1
a.194.1.1,2
b.82.2.14,2
b.36.1.1,2
a.228.1.1,1
a.4.3.1,2
a.4.3.0,4
b.131.1.3,1
b.34.13.0,4
b.1.6.0,1
b.18.1.2,3
b.29.1.25,2
b.7.1.2,2
d.189.1.0,2
a.118.1.14,1
c.66.1.38,1
b.11.1.0,2
d.20.1.0,2
b.44.1.1,1
b.43.3.1,1
c.13.1.0,1
a.5.3.1,1
a.5.3.0,1
e.17.1.0,1
a.75.1.1,1
e.78.1.1,1
a.118.1.0,2
d.108.1.1,1
a.28.3.0,3
g.50.1.2,2
d.162.1.1,1
d.162.1.0,1
c.2.1.0,3
d.209.1.1,2
a.4.1.3,4
d.130.1.0,1
a.24.14.0,1
a.24.14.1,1
a.29.2.1,1
a.153.1.1,5
b.34.2.1,1
d.164.1.0,2
b.34.10.1,4
a.116.1.0,2
b.36.1.0,1
a.118.1.10,2
c.1.12.1,1
b.58.1.1,1
g.45.1.1,4
a.118.8.0,1
g.80.1.1,1
a.39.1.6,3
c.68.1.17,1
c.67.1.0,1
c.47.1.2,3
b.23.1.1,3
c.2.1.6,1
d.58.12.1,1
d.218.1.3,1
e.1.1.0,2
g.44.1.3,1
a.221.1.1,1
b.55.1.4,3
a.4.5.14,4
a.4.5.0,6
a.29.10.1,1
d.3.1.4,2
b.1.5.1,2
a.8.4.1,2
a.217.1.1,2
c.37.1.5,2
a.87.1.1,2
f.42.1.0,2
d.126.1.1,1
a.74.1.1,2
d.50.1.1,3
a.4.1.0,3
d.50.1.0,3
a.40.3.1,2
a.4.5.31,1
g.50.1.3,1
c.1.6.1,1
b.49.2.3,1
f.41.1.0,1
a.118.1.1,2
a.137.3.1,3
d.14.1.0,1
a.42.1.1,2
g.41.11.1,3
b.68.5.1,6
a.23.4.1,1
a.4.1.18,2
c.8.5.1,1
c.8.5.0,1
a.116.1.2,2
b.1.15.1,2
c.86.1.1,1
c.86.1.0,1
d.92.1.9,5
c.82.1.0,5
c.82.1.1,3
c.10.2.7,2
a.6.1.4,1
d.170.1.1,3
f.56.1.1,1
e.1.1.1,3
b.47.1.2,3
b.47.1.0,3
a.102.2.1,2
a.1.1.2,2
b.7.1.1,4
d.15.2.1,2
d.15.2.0,2
g.76.1.1,1
d.26.1.1,3
d.26.1.0,4
c.10.2.1,2
c.72.1.0,1
d.17.1.0,1
a.39.1.1,6
b.47.1.1,1
b.36.1.4,1
c.1.7.1,3
c.1.7.0,3
b.60.1.1,1
b.1.18.2,1
b.29.1.4,1
g.32.1.1,1
a.211.1.2,1
c.1.8.0,1
d.108.1.7,1
a.189.1.1,1
b.40.3.3,2
d.3.1.1,3
a.39.1.2,3
g.46.1.1,3
c.66.1.15,1
b.17.1.1,1
b.61.5.1,1
b.34.2.0,3
c.37.1.12,3
b.42.7.0,1
b.1.18.0,3
a.4.5.46,1
c.80.1.0,1
b.118.1.1,1
a.118.27.1,2
a.77.1.4,1
a.11.1.0,1
b.1.8.1,1
b.1.8.0,1
a.123.1.0,2
c.69.1.1,1
c.69.1.17,1
a.4.5.21,5
a.77.1.0,1
b.69.4.0,1
g.44.1.6,1
c.1.5.1,1
c.1.5.0,1
c.47.1.10,2
d.110.4.2,1
a.118.3.1,4
a.118.3.0,3
a.118.1.2,1
d.76.1.1,2
c.1.1.0,1
c.1.1.1,1
d.2.1.2,2
b.50.1.0,1
b.50.1.2,1
g.1.1.1,1
c.1.10.1,1
c.14.1.0,2
c.14.1.3,2
d.18.1.0,1
b.95.1.1,1
a.2.3.0,6
a.2.3.1,5
c.69.1.19,1
b.12.1.2,1
b.12.1.0,1
a.126.1.1,1
g.14.1.1,1
a.277.1.1,1
g.85.1.1,1
a.45.1.1,1
a.45.1.0,1
a.21.1.0,3
c.23.4.1,1
b.38.1.5,1
a.4.1.13,1
a.187.1.1,1
d.51.1.0,1
d.105.1.2,1
c.37.1.20,1
d.58.41.1,1
b.34.14.1,1
b.34.9.0,1
d.9.1.1,1
c.1.8.5,1
d.58.7.5,1
c.46.1.1,1
g.7.1.0,1
b.1.11.0,1
a.60.1.0,2
a.60.1.1,2
b.1.10.2,2
d.92.1.11,2
a.20.1.2,2
a.74.1.0,1
a.35.1.12,1
d.49.1.1,2
d.15.1.1,2
b.34.13.2,2
a.159.4.1,1
d.42.1.2,1
b.68.11.0,2
b.34.9.2,1
d.41.1.1,2
a.56.1.1,2
d.15.4.2,2
a.4.5.81,1
c.23.2.1,2
c.23.2.0,2
d.120.1.1,1
g.9.1.1,1
e.23.1.1,1
g.44.1.4,1
c.47.1.23,1
c.65.1.1,1
b.46.1.1,1
b.34.5.2,1
c.69.1.0,1
d.13.1.1,1
d.13.1.0,1
d.20.1.3,1
c.23.16.2,1
c.23.16.0,1
d.91.1.1,1
d.91.1.0,1
d.79.3.2,1
c.55.4.2,1
c.55.4.0,1
f.23.28.1,1
b.1.29.3,1
b.1.29.6,1
b.1.29.4,1
b.1.29.2,1
b.23.4.1,1
a.50.1.1,1
b.1.29.5,1
f.49.1.1,1
d.143.1.3,1
g.3.14.0,1
g.3.14.1,1
a.21.1.1,3
a.24.1.1,1
c.8.5.2,2
c.89.1.0,1
b.26.1.0,1
c.56.5.0,1
d.58.3.0,1
d.58.3.3,1
b.66.1.0,1
b.66.1.1,1
b.4.1.1,1
g.54.1.1,1
d.39.1.1,1
b.55.1.2,1
b.1.18.11,1
d.110.7.1,1
a.7.8.1,1
a.188.1.1,1
d.215.1.0,1
a.4.1.1,1
c.95.1.0,1
a.104.1.0,1
d.129.6.0,1
